feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PWY.6944	Age.category	Adult	0.414222509312832	0.65334095730363	201	67	0.526892237547452	0.607601164108189
PWY.6897	Age.category	Adult	0.145890004827105	0.231029524208498	201	201	0.528535889889809	0.608909971316748
P441.PWY	Age.category	D15	-0.229554042697946	0.364701655808915	201	196	0.529856187073258	0.609844092237202
SUCSYN.PWY	Age.category	Adult	0.373537022930706	0.596202159183298	201	117	0.531765329048288	0.61145350515927
PPGPPMET.PWY	Treatment	L. kimchicus	0.461889596055267	0.730851448274847	201	193	0.532938510276281	0.611627417833853
PWY.5861	Age.category	D15	-0.186414456677867	0.298181297310693	201	200	0.53265337266829	0.611627417833853
CALVIN.PWY	Treatment	L. kimchicus	-0.0840412987783613	0.133245840347124	201	201	0.534404820997724	0.612722768902563
ARO.PWY	Age.category	Adult	-0.173267819931377	0.278845321002921	201	201	0.535127789269533	0.612964558617828
BIOTIN.BIOSYNTHESIS.PWY	Treatment	L. kimchicus	0.469941895057565	0.752607520116749	201	189	0.53768397354054	0.614716061440331
PWY.5419	Age.category	D15	-0.283084438732968	0.458017811881098	201	181	0.537303309225628	0.614716061440331
PWY0.1298	Age.category	D15	0.143829178896149	0.236465323938434	201	201	0.54377702449626	0.621088834276739
PWY.7007	Age.category	Adult	0.292785975293157	0.483753537547967	201	200	0.545793582917465	0.622797825311921
P184.PWY	Age.category	Adult	0.392189345458201	0.652704947857149	201	104	0.548683402958533	0.62438469113635
PWY.5897	Age.category	D15	-0.174315069489343	0.290911009145818	201	200	0.549792367968014	0.62438469113635
PWY.5898	Age.category	D15	-0.174315069489343	0.290911009145818	201	200	0.549792367968014	0.62438469113635
PWY.5899	Age.category	D15	-0.174315069489343	0.290911009145818	201	200	0.549792367968014	0.62438469113635
PWY.7347	Age.category	Adult	0.382133050413543	0.636375974595764	201	117	0.548941416512966	0.62438469113635
PWY.5088	Age.category	Adult	-0.274675063719981	0.459744634033844	201	49	0.550946887992371	0.624510819059534
PWY.5840	Age.category	D15	-0.171512220115459	0.286959663297824	201	200	0.550801492795511	0.624510819059534
P341.PWY	Age.category	Adult	-0.460862385738948	0.791999823590074	201	76	0.561369507594966	0.635723084759862
PWY.5198	Age.category	D15	-0.200062775634168	0.349347890193593	201	54	0.567537598629192	0.642100666880097
CATECHOL.ORTHO.CLEAVAGE.PWY	Age.category	Adult	0.364864328687087	0.639578576495954	201	182	0.569077330677426	0.642676536362369
PWY0.1479	Treatment	L. kimchicus	0.429751901305085	0.745321517810626	201	180	0.569120408140444	0.642676536362369
PWY.5266	Age.category	D15	-0.107936433776839	0.192421147273833	201	21	0.575518913833483	0.648678097795367
PWY.5273	Age.category	D15	-0.107936433776839	0.192421147273833	201	21	0.575518913833483	0.648678097795367
PWY0.1297	Age.category	D15	0.123278561130513	0.22095327277714	201	201	0.577562900088835	0.650369512141425
PWY.841	Age.category	Adult	-0.141198906734011	0.253744572223109	201	201	0.578588155153351	0.65091167454752
PWY.6519	Treatment	L. kimchicus	0.426428546764452	0.762500898620269	201	189	0.58068831602212	0.652660952374157
OANTIGEN.PWY	Age.category	D15	-0.120803841329185	0.219282258527858	201	201	0.582376355102116	0.653944181104346
PWY.6700	Age.category	Adult	-0.193422491162157	0.356168655684483	201	201	0.587755906605566	0.659366279481596
PWY.5417	Age.category	Adult	0.372227999324054	0.690779362367822	201	179	0.590665081382664	0.661390179995368
PWY.5431	Age.category	Adult	0.372227999324054	0.690779362367822	201	179	0.590665081382664	0.661390179995368
PWY.5304	Age.category	D15	-0.210988097074392	0.395659998130822	201	195	0.594515034161132	0.665078968122313
PWY.6629	Treatment	L. kimchicus	-0.342928652011771	0.639936991836758	201	73	0.597116768092325	0.667365799632598
PWY0.1586	Treatment	L. kimchicus	-0.123423915097325	0.234088598949525	201	201	0.602485038905044	0.672737492135576
PWY.7187	Age.category	Adult	-0.128405483179001	0.247941744751588	201	201	0.605169765733741	0.675105507533353
ARGDEG.PWY	Treatment	L. kimchicus	-0.479018856770126	0.920452681094818	201	138	0.607653693725607	0.675358840658822
ORNARGDEG.PWY	Treatment	L. kimchicus	-0.479018856770126	0.920452681094818	201	138	0.607653693725607	0.675358840658822
PWY.3661	Age.category	D15	-0.255321374919192	0.494859496199686	201	153	0.606511457544455	0.675358840658822
PWY.6906	Age.category	D15	0.183948183960565	0.357065114768258	201	56	0.607043615483849	0.675358840658822
PWY.6897	Treatment	L. kimchicus	0.150785175554846	0.290874348070817	201	201	0.60844310697312	0.675608904496127
CENTFERM.PWY	Age.category	Adult	0.32791064044979	0.640889474669204	201	187	0.609521164611558	0.675801091173627
PWY.5198	Age.category	Adult	-0.250588622511825	0.490098044360594	201	54	0.609745345419814	0.675801091173627
PWY.6470	Treatment	L. kimchicus	-0.306753308519279	0.594591692625951	201	201	0.610564238749656	0.676082695451746
PWY.7013	Age.category	Adult	-0.428708474990949	0.850612754621119	201	147	0.614882665772289	0.680235259639029
PWY.7184	Treatment	L. kimchicus	0.164836972091962	0.324443288873196	201	201	0.615741431132488	0.680556318620119
PWY.5384	Treatment	L. kimchicus	0.498152880823505	0.983132276394436	201	181	0.61660241127518	0.680879230900729
GALLATE.DEGRADATION.II.PWY	Age.category	D15	-0.299258360896004	0.612999937891282	201	149	0.625990590270033	0.690608973781779
X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY	Treatment	L. kimchicus	0.435521961475154	0.884726205797011	201	168	0.626638981549599	0.690687717232845
PWY.5863	Age.category	D15	-0.155734680015207	0.323200316114484	201	200	0.630499681367093	0.694303696960819
PWY.1541	Treatment	L. kimchicus	0.139154841065701	0.292105499217186	201	37	0.634327658066645	0.697877028222219
PWY.6590	Age.category	Adult	0.290935536886075	0.613647782148333	201	187	0.635995310589802	0.699069225689617
PWY.6545	Age.category	D15	-0.131110681716485	0.282839973125512	201	200	0.643530431499686	0.706702684867087
GLUCOSE1PMETAB.PWY	Treatment	L. kimchicus	0.418536611136109	0.907677015855866	201	180	0.648483741040584	0.711301003410847
PWY.5837	Age.category	D15	-0.149202274227075	0.32716134031334	201	200	0.648906178550246	0.711301003410847
METH.ACETATE.PWY	Age.category	D15	-0.239823894647545	0.528647713249798	201	108	0.650615327834329	0.712522001297065
PWY.7456	Age.category	D15	-0.225658546890388	0.499069756347568	201	84	0.651696441048196	0.713053601402825
DENOVOPURINE2.PWY	Treatment	L. kimchicus	-0.105124933809349	0.233645251719636	201	201	0.656218941574411	0.716997200725041
LIPASYN.PWY	Age.category	Adult	-0.268016216225845	0.601613856917613	201	98	0.656498690054006	0.716997200725041
PWY.722	Age.category	Adult	0.378467867584174	0.855180659105216	201	113	0.658616607866882	0.718654584883006
HEXITOLDEGSUPER.PWY	Age.category	D15	-0.129123385735404	0.292792376604935	201	200	0.659728117333577	0.718965597851759
PWY0.1338	Treatment	L. kimchicus	-0.378706665528485	0.850542037399082	201	148	0.660102917325884	0.718965597851759
FERMENTATION.PWY	Age.category	D15	-0.114940662004563	0.262269062821494	201	201	0.661727782169245	0.719426117399261
PWY.7228	Treatment	L. kimchicus	0.144068395052886	0.325264648312305	201	201	0.661517604944581	0.719426117399261
PWY.6071	Treatment	L. kimchicus	0.336221380471206	0.765840178956146	201	178	0.663902227873741	0.72048138419299
PWY0.321	Treatment	L. kimchicus	0.361670930930925	0.822984541605584	201	179	0.663537848683577	0.72048138419299
PWY.6397	Age.category	Adult	0.249225194255794	0.573999047921231	201	193	0.664671505450068	0.720662855093959
ECASYN.PWY	Treatment	L. kimchicus	-0.387789960314759	0.899687757390768	201	145	0.670268967503984	0.726074166608388
P124.PWY	Age.category	D15	0.136678637454358	0.32926892789216	201	201	0.678559485501877	0.734390329245702
PWY.6125	Treatment	L. kimchicus	0.125112486306168	0.304676350445496	201	201	0.684733566670299	0.740402962334551
COMPLETE.ARO.PWY	Age.category	D15	-0.0800498225582348	0.199347226682816	201	201	0.688467777525505	0.743768889619161
ARO.PWY	Treatment	L. kimchicus	0.101760159362748	0.256042724475293	201	201	0.694442903513761	0.7492146642387
P125.PWY	Age.category	D15	-0.138883496356435	0.353359869839289	201	195	0.694760465584759	0.7492146642387
PWY.7197	Treatment	L. kimchicus	0.137661909682949	0.35249785334483	201	201	0.699358667371351	0.753494441803337
GLYCOGENSYNTH.PWY	Age.category	D15	0.103699628933095	0.270265188009512	201	201	0.701660796574992	0.754616328391973
LACTOSECAT.PWY	Treatment	L. kimchicus	0.295685486638925	0.762255815786118	201	191	0.701277126967313	0.754616328391973
PWY.5741	Age.category	D15	-0.160289487681135	0.422960925778241	201	162	0.705157633179844	0.757696307824303
COMPLETE.ARO.PWY	Treatment	L. kimchicus	0.0951739601582708	0.254002040164601	201	201	0.71107974056879	0.763374394135284
ENTBACSYN.PWY	Age.category	D15	-0.175733007128588	0.483375022193287	201	183	0.716613144909244	0.768625389297818
PWY.7084	Age.category	Adult	0.169774388174186	0.46976101010832	201	55	0.718219603973441	0.769658787785326
CALVIN.PWY	Age.category	D15	0.0442794039213334	0.12327561605962	201	201	0.719853783340604	0.769751843699062
PWY.6163	Treatment	L. kimchicus	0.0932483857676902	0.257347387119632	201	201	0.720136820824045	0.769751843699062
PWY.6163	Age.category	D15	-0.0711988459548867	0.198498534611633	201	201	0.720235643227192	0.769751843699062
LPSSYN.PWY	Age.category	Adult	0.173941146486821	0.49370885934352	201	46	0.725005877364979	0.772780084778166
PWY.3941	Age.category	D15	-0.0672986090202708	0.190824544309501	201	34	0.724722705544343	0.772780084778166
PWY0.166	Treatment	L. kimchicus	0.0832693621862525	0.234128725529464	201	201	0.724965333035094	0.772780084778166
ARO.PWY	Age.category	D15	-0.0694909599418254	0.199854001770113	201	201	0.728451403887257	0.775761859833672
PWY.6397	Age.category	D15	-0.142853716626791	0.412312317091357	201	193	0.729388352410868	0.776069206965164
PWY.5177	Age.category	Adult	-0.195261555814503	0.569052621139851	201	47	0.731886923927088	0.777503862630447
PWY.5656	Age.category	D15	0.0801837238659295	0.233814997306778	201	22	0.732035800488316	0.777503862630447
PWY.6895	Age.category	D15	-0.109207393135426	0.326332824465811	201	194	0.738277398267047	0.782744061758773
PWY.7295	Age.category	Adult	-0.206725098885225	0.616152580525568	201	57	0.737638508216818	0.782744061758773
PWY.1622	Age.category	Adult	0.208088197475442	0.624538709445414	201	144	0.739387198838412	0.783226970804938
PWY.5415	Age.category	Adult	0.181694497499461	0.548817963331374	201	197	0.740986601244016	0.783515509905862
PWY.7332	Age.category	Adult	-0.299187576472745	0.906030238198056	201	147	0.74162328548316	0.783515509905862
SUCSYN.PWY	Age.category	D15	-0.14182807804839	0.428584146725907	201	117	0.741083109823038	0.783515509905862
DENITRIFICATION.PWY	Age.category	Adult	0.221692967067234	0.67387347894874	201	112	0.742551089344758	0.783803927641689
PWY0.1296	Age.category	D15	0.0790062753414377	0.242266637381211	201	201	0.744711653873483	0.785391938049832
PWY.7347	Age.category	D15	-0.148680077998574	0.457406257641277	201	117	0.745515207023865	0.785547273598209
ORNDEG.PWY	Treatment	L. kimchicus	-0.238247504130748	0.735531760086814	201	131	0.748805416365734	0.787627489797701
PWY.3801	Age.category	D15	-0.0654465557284033	0.203808198436612	201	24	0.748475319813717	0.787627489797701
LPSSYN.PWY	Treatment	L. kimchicus	0.147343732663203	0.467012822266811	201	46	0.754862992748859	0.791218040560757
METHYLGALLATE.DEGRADATION.PWY	Age.category	D15	-0.178082168591165	0.568475360668563	201	152	0.754432218122472	0.791218040560757
PWY.5656	Age.category	Adult	0.102024947912615	0.325865406499284	201	22	0.754572883280363	0.791218040560757
PWY.7446	Treatment	L. kimchicus	0.244571339404389	0.775574186004151	201	100	0.75483473795112	0.791218040560757
KDO.NAGLIPASYN.PWY	Treatment	L. kimchicus	-0.239654830910671	0.777370435134619	201	151	0.76041420535869	0.796339285926817
PWY.5304	Age.category	Adult	0.166064114950805	0.549859470825774	201	195	0.762997115277478	0.798345757855893
METHGLYUT.PWY	Age.category	D15	0.146958588642474	0.493392103403763	201	118	0.76615753003761	0.800952457165956
PWY.6383	Age.category	Adult	0.137808688293003	0.464756204891821	201	200	0.767180151551823	0.801321676620883
GLUCONEO.PWY	Age.category	D15	0.0543180028764841	0.18533998728857	201	201	0.769801249962952	0.8033584099439
TEICHOICACID.PWY	Age.category	D15	-0.117011529226114	0.400711710683917	201	197	0.770613371745292	0.803505405905152
NAD.BIOSYNTHESIS.II	Treatment	L. kimchicus	0.257221498484724	0.884940015857506	201	170	0.773574400060769	0.805890824084195
P162.PWY	Age.category	Adult	-0.159091544411967	0.556911024095212	201	48	0.775451791876239	0.807144169457268
THRESYN.PWY	Treatment	L. kimchicus	0.0625228332922897	0.218045808145812	201	201	0.776727463029962	0.807769568416043
AEROBACTINSYN.PWY	Treatment	L. kimchicus	0.206144654097372	0.789432268522985	201	85	0.796556062142117	0.825632889523441
GALLATE.DEGRADATION.I.PWY	Age.category	D15	-0.156950585354645	0.605647502319672	201	152	0.795809943964275	0.825632889523441
PWY.7187	Treatment	L. kimchicus	-0.06386744759043	0.245466263834879	201	201	0.796663314452443	0.825632889523441
PWY.7332	Age.category	D15	-0.16887652120239	0.650559976981438	201	147	0.795476338254496	0.825632889523441
PWY0.162	Treatment	L. kimchicus	0.0661140133013096	0.276083361571956	201	201	0.812650067964039	0.841472431966224
CHLOROPHYLL.SYN	Age.category	Adult	-0.173673914109483	0.741184831513251	201	117	0.815005011055811	0.84318150236284
TRNA.CHARGING.PWY	Age.category	Adult	0.0606725249801596	0.262018742818926	201	201	0.817144499418329	0.844664910020501
PWY.5705	Age.category	D15	-0.0736855788697325	0.329752185545011	201	199	0.823429761540329	0.849937985951029
PWY.6545	Age.category	Adult	0.0877190423692397	0.393072112597223	201	200	0.823665884463821	0.849937985951029
THRESYN.PWY	Age.category	D15	0.0366811289679235	0.172521800325334	201	201	0.831857455753431	0.857651485389196
PWY0.1298	Treatment	L. kimchicus	-0.0640052143032426	0.345988815774398	201	201	0.854762418211762	0.880508274181995
PWY.6507	Age.category	Adult	0.0810752034239081	0.461188244871097	201	201	0.860653191304118	0.88581416164319
GLCMANNANAUT.PWY	Age.category	D15	-0.0687631219780862	0.397188854617903	201	197	0.862747130627154	0.887206456495449
DENITRIFICATION.PWY	Age.category	D15	0.0793674707973342	0.483892489284074	201	112	0.869897049565585	0.893791217450648
CRNFORCAT.PWY	Age.category	D15	-0.0760364372986607	0.481228259521028	201	164	0.874629573609535	0.897883018533974
PWY.6507	Age.category	D15	0.0518857113264678	0.331685467061692	201	201	0.875867840545014	0.898383723335374
PWY.5741	Age.category	Adult	-0.0857137318026969	0.587563778347075	201	162	0.884181829369367	0.906134974105421
PWY.4984	Age.category	D15	-0.0552753406446166	0.384476621760894	201	197	0.885845393389774	0.90706324712366
PWY0.1297	Treatment	L. kimchicus	0.0416563694136869	0.30701188871616	201	201	0.893177466582074	0.91378925427243
PWY.6897	Age.category	D15	-0.0207879092364249	0.16617963361632	201	201	0.900588633956854	0.920584624121567
PWY0.1296	Treatment	L. kimchicus	-0.0436674502748171	0.363627592122822	201	201	0.905378899976907	0.924691589822831
P122.PWY	Age.category	Adult	-0.0600290403992256	0.538411676220507	201	199	0.9113506197034	0.929997179697331
PWY.841	Treatment	L. kimchicus	0.0294738805438319	0.279560320423667	201	201	0.916794671205385	0.933960188453486
THREOCAT.PWY	Age.category	Adult	0.0832551930213065	0.793198050232366	201	80	0.916520095772547	0.933960188453486
ARGORNPROST.PWY	Treatment	L. kimchicus	-0.0449909218547855	0.431620474330185	201	201	0.917817315818104	0.934206910743427
PWY.7084	Age.category	D15	-0.0339079662072811	0.337191163763859	201	55	0.92000930668962	0.935642429997855
PWY.7199	Treatment	L. kimchicus	0.0287653614230935	0.29388479617857	201	201	0.922801150111639	0.937685039629569
PWY.5529	Age.category	Adult	0.0453784178701567	0.477944536035729	201	107	0.924465320621056	0.938579294981683
CENTFERM.PWY	Age.category	D15	0.0412374380007539	0.46001204938817	201	187	0.928667292687938	0.942046397752086
AST.PWY	Treatment	L. kimchicus	0.0748374436695567	0.874602992188631	201	163	0.932494980294838	0.945128273846673
PWY.6609	Treatment	L. kimchicus	0.0215556349865149	0.25566552555387	201	201	0.933482708342778	0.945328935606012
PWY.5529	Age.category	D15	-0.0272888670031713	0.343965939222898	201	107	0.936853333110696	0.947940354804313
ASPASN.PWY	Age.category	D15	-0.0216272244403261	0.291261257034312	201	200	0.940890916100327	0.951221644064266
PWY.6891	Age.category	D15	0.0254306361699886	0.382287533249901	201	194	0.947035785264578	0.956626021064725
PWY.5419	Age.category	Adult	0.0416603349124168	0.637695423747286	201	181	0.94798450065984	0.9567769370066
PWY.6590	Age.category	D15	0.0250248295891156	0.44048042691995	201	187	0.954756094074352	0.962799532103622
PWY.1361	Age.category	Adult	0.0176008046460716	0.359631435242251	201	21	0.961018892296355	0.968257895236091
PWY.6731	Age.category	D15	0.0252246581556415	0.525762530599145	201	96	0.961786664524405	0.968257895236091
PWY.6731	Age.category	Adult	0.0311356188987776	0.731603467728148	201	96	0.966100992401247	0.971783939415372
PWY1G.0	Age.category	Adult	-0.0135197716356646	0.494894567891325	201	200	0.978236342673544	0.983164485457794
PWY.3801	Age.category	Adult	0.00619739566236003	0.285508111760811	201	24	0.982705645592545	0.986000551361506
PWY.6713	Age.category	D15	0.00517142358910402	0.236280153241244	201	25	0.982560913664964	0.986000551361506
PWY.5178	Age.category	Adult	-0.0139188378361763	0.70886059669617	201	149	0.984356020787071	0.986829277120707
PWY.6609	Age.category	D15	0.0016116227209351	0.18977215735105	201	201	0.993233267207294	0.993233267207294
PWY0.1061	Treatment	L. kimchicus	-0.00271655409170485	0.308258061222195	201	201	0.99303938935351	0.993233267207294
VALDEG.PWY	Age.category	D15	-0.00215244546637938	0.22443021942997	201	44	0.992357816660336	0.993233267207294
